123627,1990,7,,,,,,,,,
123629,1990,,,,,,,,,,
123631,1990,1,,,,,,,,,
123633,1990,7,14,,,,,,,,
123635,1991,7,17,,,,,,,,
123637,1992,7,,,,,,,,,
123639,1993,3,7,,,,,,,,
123643,1997,7,,,,,,,,,
123645,1999,7,,,,,,,,,
123647,1945,4,5,7,,,,,,,
123653,2002,7,,,,,,,,,
123655,2008,7,,,,,,,,,
123657,2008,7,,,,,,,,,
123659,1932,7,,,,,,,,,
123661,1961,4,,,,,,,,,
123663,1932,4,,,,,,,,,
123665,2008,7,,,,,,,,,
123667,1956,1,,,,,,,,,
123669,1944,4,14,17,,,,,,,
123671,1930,4,7,,,,,,,,
123673,1990,7,,,,,,,,,
123675,1998,7,,,,,,,,,
123677,1964,4,,,,,,,,,
123679,1952,5,7,,,,,,,,
123681,2009,4,,,,,,,,,
123683,2012,4,14,,,,,,,,
123687,1953,1,,,,,,,,,
123689,1958,0,5,7,16,,,,,,
123691,1959,7,,,,,,,,,
123693,1965,,,,,,,,,,
123695,1959,7,,,,,,,,,
123697,1952,4,,,,,,,,,
123699,1953,4,,,,,,,,,
123701,1953,4,5,10,13,,,,,,
123703,1953,4,14,,,,,,,,
123707,1959,7,,,,,,,,,
123709,1964,,,,,,,,,,
123711,1966,4,10,,,,,,,,
123713,1967,7,17,,,,,,,,
123715,1981,,,,,,,,,,
123717,1949,13,16,,,,,,,,
123719,1934,4,7,14,,,,,,,
123721,1952,,,,,,,,,,
123723,2012,10,16,,,,,,,,
123725,1953,7,,,,,,,,,
123727,2011,4,14,,,,,,,,
123729,1954,,,,,,,,,,
123731,1954,4,7,8,14,15,,,,,
123733,1936,5,,,,,,,,,
123735,2011,6,,,,,,,,,
123737,1957,18,,,,,,,,,
123739,1981,7,10,15,,,,,,,
123743,2007,4,,,,,,,,,
123745,1956,7,,,,,,,,,
123747,1998,7,,,,,,,,,
123749,1955,18,,,,,,,,,
123751,1957,10,,,,,,,,,
123755,1935,,,,,,,,,,
123757,1967,0,18,,,,,,,,
123761,1948,5,13,16,,,,,,,
123763,1928,4,7,,,,,,,,
123765,1963,7,,,,,,,,,
123767,1958,4,7,,,,,,,,
123769,1934,5,7,,,,,,,,
123771,1950,18,,,,,,,,,
123773,1937,4,13,,,,,,,,
123775,1932,,,,,,,,,,
123777,1955,0,7,14,,,,,,,
123779,1936,4,7,,,,,,,,
123781,1998,0,7,14,18,,,,,,
123783,2000,7,14,,,,,,,,
123785,2003,8,15,16,,,,,,,
123787,2006,0,5,7,16,,,,,,
123790,1971,5,,,,,,,,,
123792,1971,10,,,,,,,,,
123794,1972,5,16,,,,,,,,
123796,1974,1,7,,,,,,,,
123798,1976,,,,,,,,,,
123800,1927,,,,,,,,,,
123802,1973,4,18,,,,,,,,
123804,1953,4,,,,,,,,,
123806,1942,5,7,13,,,,,,,
123808,1921,,,,,,,,,,
123810,1965,,,,,,,,,,
123812,1924,7,,,,,,,,,
123814,1951,5,7,,,,,,,,
123816,1950,0,16,,,,,,,,
123818,2006,7,,,,,,,,,
123820,1937,7,14,,,,,,,,
123824,1935,0,7,13,,,,,,,
123826,1963,7,14,,,,,,,,
123828,1948,5,7,,,,,,,,
123830,1955,,,,,,,,,,
123832,1961,7,,,,,,,,,
123834,1960,5,10,16,,,,,,,
123838,1966,,,,,,,,,,
123840,1968,5,7,14,,,,,,,
123842,1971,10,,,,,,,,,
123844,1973,10,,,,,,,,,
123846,2000,10,15,,,,,,,,
123848,2002,10,15,,,,,,,,
123850,2010,,,,,,,,,,
123852,1977,18,,,,,,,,,
123854,1935,7,10,13,14,,,,,,
123856,1933,1,7,14,,,,,,,
123860,1952,,,,,,,,,,
123862,1985,16,,,,,,,,,
123864,1995,1,3,4,,,,,,,
123866,1951,,,,,,,,,,
123868,1959,0,18,,,,,,,,
123870,1999,,,,,,,,,,
123872,1933,4,7,,,,,,,,
123874,1980,,,,,,,,,,
123876,2005,2,3,4,,,,,,,
123878,2005,6,,,,,,,,,
123880,1974,0,5,16,,,,,,,
123882,2001,3,7,,,,,,,,
123884,1955,7,,,,,,,,,
123894,1978,4,14,,,,,,,,
123896,1978,4,6,,,,,,,,
123898,1979,4,10,,,,,,,,
123902,1984,,,,,,,,,,
123911,1934,4,,,,,,,,,
123913,1937,,,,,,,,,,
123919,1948,7,16,,,,,,,,
123921,1953,4,14,,,,,,,,
123923,1955,4,7,,,,,,,,
123925,1955,,,,,,,,,,
123927,1956,4,7,14,,,,,,,
123929,1958,4,6,,,,,,,,
123931,1958,7,,,,,,,,,
123935,2007,,,,,,,,,,
123937,1974,0,1,5,7,,,,,,
123939,2014,,,,,,,,,,
123941,1951,18,,,,,,,,,
123943,2011,7,,,,,,,,,
123945,1992,7,,,,,,,,,
123947,2014,7,,,,,,,,,
123949,2013,7,,,,,,,,,
123951,1978,7,16,,,,,,,,
123953,1994,0,4,5,,,,,,,
123957,1992,0,7,17,,,,,,,
123959,2010,10,16,,,,,,,,
123961,1933,4,14,,,,,,,,
123963,1951,1,15,,,,,,,,
123965,1934,13,,,,,,,,,
123967,2000,4,,,,,,,,,
123969,1992,16,,,,,,,,,
123971,1935,5,7,,,,,,,,
123973,1987,0,4,,,,,,,,
123975,1929,,,,,,,,,,
123977,1939,4,14,,,,,,,,
123979,1936,5,7,13,,,,,,,
123981,1957,4,,,,,,,,,
123983,1946,4,,,,,,,,,
123985,2013,10,,,,,,,,,
123987,1932,7,,,,,,,,,
123989,1988,,,,,,,,,,
123993,1931,4,,,,,,,,,
123995,1931,,,,,,,,,,
123997,1932,4,,,,,,,,,
123999,1935,,,,,,,,,,
124001,1937,4,,,,,,,,,
124003,1946,4,14,,,,,,,,
124005,1951,4,,,,,,,,,
124007,1953,,,,,,,,,,
124009,1947,7,13,14,,,,,,,
124013,1937,4,7,,,,,,,,
124015,1934,7,14,,,,,,,,
124017,1953,,,,,,,,,,
124021,1947,7,,,,,,,,,
124023,2009,0,14,16,,,,,,,
124025,1961,7,,,,,,,,,
124027,1942,4,,,,,,,,,
124029,1968,16,,,,,,,,,
124031,1937,7,,,,,,,,,
124033,1944,7,14,,,,,,,,
124035,1947,4,7,14,,,,,,,
124039,1940,,,,,,,,,,
124041,2010,4,,,,,,,,,
124043,1981,0,,,,,,,,,
124048,1966,3,8,15,,,,,,,
124050,1976,4,6,,,,,,,,
124052,1982,7,,,,,,,,,
124055,1993,0,16,,,,,,,,
124059,2001,10,,,,,,,,,
124061,1965,7,,,,,,,,,
124063,2008,0,18,,,,,,,,
124065,1946,7,13,,,,,,,,
124067,1956,7,,,,,,,,,
124071,1959,0,,,,,,,,,
124073,1944,5,13,,,,,,,,
124075,1932,4,7,14,,,,,,,
124077,2014,7,,,,,,,,,
124081,1967,18,,,,,,,,,
124083,1939,4,14,,,,,,,,
124085,1995,10,15,16,,,,,,,
124091,1979,7,,,,,,,,,
124093,1940,3,4,,,,,,,,
124095,1950,,,,,,,,,,
124099,1948,5,13,,,,,,,,
124101,1949,5,7,9,13,,,,,,
124103,1950,,,,,,,,,,
124107,1960,7,,,,,,,,,
124109,1961,10,13,16,,,,,,,
124111,2002,0,4,14,16,,,,,,
124113,1948,4,12,18,,,,,,,
124117,1952,7,,,,,,,,,
124119,1963,4,14,,,,,,,,
124121,1950,4,14,,,,,,,,
124123,1955,1,8,,,,,,,,
124125,2013,7,,,,,,,,,
124127,1929,7,14,,,,,,,,
124129,1997,15,16,,,,,,,,
124131,2009,4,,,,,,,,,
124133,2006,7,,,,,,,,,
124135,1949,7,14,17,,,,,,,
124137,1952,5,7,,,,,,,,
124139,2011,3,4,7,,,,,,,
124141,1940,4,,,,,,,,,
124143,1937,7,,,,,,,,,
124145,2012,4,,,,,,,,,
124147,1947,18,,,,,,,,,
124149,2007,,,,,,,,,,
124151,2012,3,,,,,,,,,
124153,2002,10,,,,,,,,,
124155,1936,1,7,14,18,,,,,,
124157,1953,5,7,13,16,,,,,,
124160,1971,10,16,,,,,,,,
124162,1959,18,,,,,,,,,
124164,1955,4,,,,,,,,,
124166,2013,5,7,18,,,,,,,
124168,2002,0,4,,,,,,,,
124170,1999,0,7,16,,,,,,,
124172,1986,4,10,15,,,,,,,
124174,1957,7,14,17,,,,,,,
124176,2010,7,,,,,,,,,
124178,1956,1,4,13,18,,,,,,
124180,1947,5,7,,,,,,,,
124182,1960,,,,,,,,,,
124184,1945,7,17,,,,,,,,
124188,1954,7,17,,,,,,,,
124190,1956,4,17,,,,,,,,
124192,1957,4,,,,,,,,,
124194,1960,7,16,,,,,,,,
124196,1963,4,,,,,,,,,
124200,1938,,,,,,,,,,
124202,1939,4,7,,,,,,,,
124204,1939,4,14,18,,,,,,,
124207,1939,4,14,,,,,,,,
124209,1940,14,,,,,,,,,
124211,1940,4,,,,,,,,,
124213,1941,4,13,,,,,,,,
124215,1942,,,,,,,,,,
124217,1942,5,13,,,,,,,,
124220,1942,4,5,13,,,,,,,
124222,1943,4,7,17,,,,,,,
124224,1943,4,5,13,14,,,,,,
124226,1944,,,,,,,,,,
124228,1947,4,15,,,,,,,,
124230,1948,5,7,,,,,,,,
124232,1948,1,4,,,,,,,,
124235,1996,0,15,,,,,,,,
124239,1997,4,,,,,,,,,
124243,2001,,,,,,,,,,
124247,1943,6,,,,,,,,,
124251,1951,0,5,16,,,,,,,
124253,1953,0,7,,,,,,,,
124255,1955,,,,,,,,,,
124257,1956,0,7,16,,,,,,,
124259,1957,4,,,,,,,,,
124263,1959,4,,,,,,,,,
124265,1966,4,,,,,,,,,
124267,1974,4,,,,,,,,,
124269,1985,,,,,,,,,,
124271,2011,4,14,,,,,,,,
124273,2010,4,,,,,,,,,
124277,1967,0,1,7,18,,,,,,
124279,2012,1,2,3,4,,,,,,
124281,2000,16,,,,,,,,,
124285,1947,5,7,,,,,,,,
124287,1998,16,,,,,,,,,
124290,1949,7,,,,,,,,,
124292,1950,3,7,,,,,,,,
124294,1945,13,16,,,,,,,,
124296,1952,15,,,,,,,,,
124298,1989,10,16,,,,,,,,
124300,2011,10,,,,,,,,,
124302,2002,3,4,8,,,,,,,
124304,1973,4,5,7,,,,,,,
124306,1999,0,16,,,,,,,,
124308,1961,4,,,,,,,,,
124310,2010,4,,,,,,,,,
124312,1954,0,7,16,,,,,,,
124314,1959,7,16,17,,,,,,,
124318,1971,0,5,7,16,,,,,,
124320,1965,5,7,16,,,,,,,
124322,2001,4,,,,,,,,,
124324,2002,3,7,,,,,,,,
124326,1975,0,,,,,,,,,
124328,2003,4,7,,,,,,,,
124330,2002,7,,,,,,,,,
124332,2012,2,8,,,,,,,,
124334,2011,10,,,,,,,,,
124336,2001,7,16,,,,,,,,
124338,1934,7,14,,,,,,,,
124340,2010,0,1,4,16,,,,,,
124342,2007,4,5,,,,,,,,
124344,2009,1,4,,,,,,,,
124346,1999,0,16,,,,,,,,
124348,2007,2,3,,,,,,,,
124350,2006,0,16,,,,,,,,
124352,1958,7,17,,,,,,,,
124354,1973,0,7,,,,,,,,
124356,2008,2,3,,,,,,,,
124358,1939,1,4,5,7,13,,,,,
124360,1941,4,7,,,,,,,,
124362,1944,4,,,,,,,,,
124364,1945,,,,,,,,,,
124366,1946,,,,,,,,,,
124368,1947,7,,,,,,,,,
124372,1950,18,,,,,,,,,
124374,1950,5,7,,,,,,,,
124376,1950,4,14,,,,,,,,
124378,1952,4,14,,,,,,,,
124380,1956,5,7,,,,,,,,
124382,2011,6,,,,,,,,,
124384,1953,5,16,,,,,,,,
124386,1969,,,,,,,,,,
124388,1934,,,,,,,,,,
124390,2009,10,16,,,,,,,,
124392,1952,,,,,,,,,,
124394,1947,7,,,,,,,,,
124396,1943,4,14,16,,,,,,,
124398,1938,7,14,,,,,,,,
124400,2008,,,,,,,,,,
124402,1932,1,14,,,,,,,,
124404,2011,1,2,3,4,,,,,,
124406,1932,4,7,14,,,,,,,
124408,1953,,,,,,,,,,
124410,1963,0,1,,,,,,,,
124412,1965,4,,,,,,,,,
124414,1951,18,,,,,,,,,
124416,1967,7,,,,,,,,,
124418,1968,18,,,,,,,,,
124420,1971,7,,,,,,,,,
124422,1982,,,,,,,,,,
124425,1968,4,,,,,,,,,
124428,1968,4,,,,,,,,,
124430,1969,,,,,,,,,,
124432,1970,7,14,,,,,,,,
124434,1971,4,5,7,,,,,,,
124438,1974,4,,,,,,,,,
124440,1998,4,6,7,,,,,,,
124442,2014,5,7,16,,,,,,,
124444,1952,7,,,,,,,,,
124446,1944,7,14,,,,,,,,
124448,2008,7,,,,,,,,,
124450,1937,7,14,17,,,,,,,
124452,1956,18,,,,,,,,,
124454,1931,4,7,,,,,,,,
124456,2007,3,7,,,,,,,,
124458,1982,3,,,,,,,,,
124462,1954,18,,,,,,,,,
124464,2013,,,,,,,,,,
124466,1943,7,,,,,,,,,
124468,2008,4,7,,,,,,,,
124470,1933,4,14,,,,,,,,
124472,1949,13,16,,,,,,,,
124474,1939,7,,,,,,,,,
124476,1961,10,16,,,,,,,,
124480,1930,,,,,,,,,,
124482,1993,7,14,,,,,,,,
124484,1976,4,7,,,,,,,,
124486,1933,,,,,,,,,,
124488,2007,6,,,,,,,,,
124490,1924,1,7,14,,,,,,,
124492,1937,5,7,,,,,,,,
124494,1947,7,,,,,,,,,
124496,2007,,,,,,,,,,
124498,1932,7,,,,,,,,,
124500,1946,7,,,,,,,,,
124502,1964,5,7,,,,,,,,
124504,1993,0,7,16,,,,,,,
124507,1989,0,3,8,15,,,,,,
124509,2009,4,7,16,,,,,,,
124511,1962,7,14,,,,,,,,
124513,2011,6,,,,,,,,,
124515,1965,4,,,,,,,,,
124517,1985,6,,,,,,,,,
124519,1961,1,3,4,7,8,,,,,
124521,2014,7,,,,,,,,,
124523,2012,0,7,16,,,,,,,
124525,1919,,,,,,,,,,
124527,1948,7,,,,,,,,,
124529,2006,4,5,10,,,,,,,
124531,1990,,,,,,,,,,
124533,1959,1,,,,,,,,,
124535,2009,1,7,14,,,,,,,
124537,1976,4,7,,,,,,,,
124539,1998,0,5,16,,,,,,,
124544,2001,4,7,,,,,,,,
124546,1951,4,7,,,,,,,,
124548,1956,,,,,,,,,,
124550,2002,7,,,,,,,,,
124552,2008,7,13,,,,,,,,
124554,1977,7,10,15,,,,,,,
124556,1963,10,17,,,,,,,,
124558,2013,16,,,,,,,,,
124560,2013,1,10,16,,,,,,,
124562,2011,7,,,,,,,,,
124564,2010,0,10,17,,,,,,,
124566,1946,14,,,,,,,,,
124568,1948,7,14,18,,,,,,,
124571,1999,0,16,,,,,,,,
124573,1969,0,4,18,,,,,,,
124575,1983,1,2,3,8,,,,,,
124577,2010,4,7,14,,,,,,,
124579,1948,14,,,,,,,,,
124581,2000,0,7,13,16,,,,,,
124583,1934,7,14,,,,,,,,
124585,1949,14,,,,,,,,,
124587,2011,6,,,,,,,,,
124589,1932,4,14,,,,,,,,
124591,1955,0,1,7,,,,,,,
124595,1929,7,14,,,,,,,,
124599,2001,7,,,,,,,,,
124601,1998,7,,,,,,,,,
124605,1969,4,7,,,,,,,,
124607,1934,14,,,,,,,,,
124609,1933,4,7,14,,,,,,,
124611,1956,18,,,,,,,,,
124613,1961,18,,,,,,,,,
124615,1944,4,14,,,,,,,,
124617,1965,18,,,,,,,,,
124619,2009,7,,,,,,,,,
124621,1978,0,,,,,,,,,
124623,2004,7,,,,,,,,,
124625,1962,7,,,,,,,,,
124627,1941,4,13,,,,,,,,
124629,1996,,,,,,,,,,
124631,1966,,,,,,,,,,
124633,1929,4,,,,,,,,,
124635,1953,7,17,,,,,,,,
124637,1999,0,18,,,,,,,,
124639,1958,,,,,,,,,,
124641,1934,7,,,,,,,,,
124643,1977,7,14,,,,,,,,
124645,2013,,,,,,,,,,
124647,2013,0,6,7,,,,,,,
124649,2010,7,,,,,,,,,
124651,2010,10,,,,,,,,,
124653,1954,4,7,,,,,,,,
124655,1955,1,7,,,,,,,,
124657,1938,4,13,,,,,,,,
124659,1990,,,,,,,,,,
124663,1952,7,17,,,,,,,,
124665,1933,4,7,,,,,,,,
124667,2000,,,,,,,,,,
124669,1950,17,18,,,,,,,,
124671,1995,18,,,,,,,,,
124673,1948,7,,,,,,,,,
124675,1935,4,,,,,,,,,
124679,1932,13,18,,,,,,,,
124681,1939,1,4,5,7,14,16,,,,
124683,2001,0,5,7,16,,,,,,
124685,1996,7,,,,,,,,,
124687,1934,5,7,13,,,,,,,
124689,1957,7,,,,,,,,,
124691,2014,4,,,,,,,,,
124693,1932,5,7,,,,,,,,
124695,1960,0,7,14,17,,,,,,
124697,1943,4,14,,,,,,,,
124699,2004,10,16,,,,,,,,
124701,1953,7,14,,,,,,,,
124703,1950,18,,,,,,,,,
124705,2010,6,,,,,,,,,
124709,1934,0,5,16,,,,,,,
124711,1951,4,,,,,,,,,
124713,1957,7,14,,,,,,,,
124717,1997,7,,,,,,,,,
124721,2010,5,7,13,,,,,,,
124723,1951,18,,,,,,,,,
124725,1969,13,16,,,,,,,,
124727,2005,6,,,,,,,,,
124729,1998,7,,,,,,,,,
124731,1957,4,,,,,,,,,
124733,1963,,,,,,,,,,
124735,1993,4,14,,,,,,,,
124737,1935,,,,,,,,,,
124739,1972,10,16,,,,,,,,
124743,1940,7,,,,,,,,,
124745,1957,5,7,,,,,,,,
124749,1990,0,7,,,,,,,,
124751,1973,1,15,,,,,,,,
124753,1968,0,4,16,,,,,,,
124755,2010,7,,,,,,,,,
124757,2005,5,7,16,,,,,,,
124759,1931,7,14,,,,,,,,
124761,1997,0,,,,,,,,,
124763,1948,0,1,3,7,,,,,,
124765,1929,,,,,,,,,,
124767,1949,5,16,,,,,,,,
124769,1952,16,,,,,,,,,
124771,2011,7,14,,,,,,,,
124773,2006,4,14,,,,,,,,
124775,1932,,,,,,,,,,
124777,1947,4,14,,,,,,,,
124779,1949,7,,,,,,,,,
124781,2011,7,8,10,13,16,,,,,
124783,2011,4,7,14,,,,,,,
124785,1953,1,4,14,17,,,,,,
124787,1955,4,14,,,,,,,,
124789,1960,7,14,,,,,,,,
124791,1936,7,18,,,,,,,,
124793,1960,0,1,7,,,,,,,
124795,1929,,,,,,,,,,
124797,2014,7,10,13,,,,,,,
124799,2013,7,,,,,,,,,
124801,1941,7,14,,,,,,,,
124803,1933,4,14,,,,,,,,
124805,2010,0,4,,,,,,,,
124807,2013,6,,,,,,,,,
124809,1959,7,13,16,,,,,,,
124811,1933,7,,,,,,,,,
124813,2008,10,16,,,,,,,,
124817,1959,4,14,,,,,,,,
124819,1988,13,16,,,,,,,,
124823,2000,3,7,,,,,,,,
124825,2013,7,,,,,,,,,
124827,1977,0,7,10,,,,,,,
124829,1960,10,,,,,,,,,
124831,1942,4,14,,,,,,,,
124833,1954,,,,,,,,,,
124835,1952,18,,,,,,,,,
124837,2014,7,,,,,,,,,
124839,2009,4,7,14,,,,,,,
124841,1966,0,1,,,,,,,,
124843,1965,0,1,4,,,,,,,
124845,1948,4,7,14,,,,,,,
124847,1972,0,10,16,,,,,,,
124849,2013,6,,,,,,,,,
124851,2014,1,14,15,,,,,,,
124853,1968,2,6,,,,,,,,
124855,1969,15,,,,,,,,,
124857,2013,0,,,,,,,,,
124859,2014,5,7,16,,,,,,,
124861,2014,1,6,7,16,,,,,,
124863,1974,10,15,,,,,,,,
124865,2014,4,7,,,,,,,,
124867,2015,0,2,,,,,,,,
124869,2013,,,,,,,,,,
124871,2012,4,14,,,,,,,,
124873,1952,0,7,,,,,,,,
124875,1991,7,,,,,,,,,
124877,1953,0,,,,,,,,,
124879,1965,0,7,14,18,,,,,,
124881,1958,5,7,16,,,,,,,
124883,1954,7,15,,,,,,,,
124885,1937,7,,,,,,,,,
124887,2011,7,,,,,,,,,
124889,2002,2,,,,,,,,,
124891,1956,4,14,,,,,,,,
124893,1982,7,13,16,,,,,,,
124895,2011,10,,,,,,,,,
124897,1931,7,,,,,,,,,
124899,1963,7,,,,,,,,,
124901,2011,10,,,,,,,,,
124903,2001,0,5,16,,,,,,,
124905,1951,4,14,,,,,,,,
124907,1965,4,18,,,,,,,,
124909,1937,4,14,,,,,,,,
124913,1932,4,7,14,,,,,,,
124915,1966,0,18,,,,,,,,
124917,1931,7,,,,,,,,,
124919,1995,1,2,3,4,,,,,,
124921,2009,,,,,,,,,,
124923,2009,2,,,,,,,,,
124925,1937,7,14,,,,,,,,
124927,2009,2,3,8,16,,,,,,
124931,1965,7,,,,,,,,,
124933,1992,0,15,16,,,,,,,
124935,2011,7,,,,,,,,,
124937,2000,,,,,,,,,,
124939,1958,4,,,,,,,,,
124941,1996,0,16,,,,,,,,
124943,1935,4,13,,,,,,,,
124945,1958,7,14,,,,,,,,
124951,1968,3,7,,,,,,,,
124953,1957,18,,,,,,,,,
124955,2013,10,,,,,,,,,
124957,2007,7,,,,,,,,,
124959,1948,6,16,,,,,,,,
124961,1966,7,,,,,,,,,
124963,2013,,,,,,,,,,
124965,1986,4,,,,,,,,,
124969,1932,0,14,18,,,,,,,
124971,1952,5,7,,,,,,,,
124973,1935,5,7,,,,,,,,
124975,2005,,,,,,,,,,
124977,2000,5,7,,,,,,,,
124979,1957,7,14,,,,,,,,
124981,1957,18,,,,,,,,,
124983,2006,2,3,8,,,,,,,
124985,1945,4,7,,,,,,,,
124987,1987,3,,,,,,,,,
124989,1953,7,14,,,,,,,,
124991,2008,14,,,,,,,,,
124993,2008,7,,,,,,,,,
124995,1974,3,7,,,,,,,,
124997,1954,1,7,,,,,,,,
124999,1957,7,,,,,,,,,
125001,1957,7,,,,,,,,,
125003,1950,1,,,,,,,,,
125005,1957,4,,,,,,,,,
125007,1951,5,7,16,,,,,,,
125009,1955,1,7,,,,,,,,
125011,1941,4,14,,,,,,,,
125013,1997,7,14,,,,,,,,
125015,1942,7,14,17,,,,,,,
125017,1948,0,7,18,,,,,,,
125019,2010,7,,,,,,,,,
125021,1984,4,,,,,,,,,
125023,1940,4,,,,,,,,,
125025,2010,0,4,7,,,,,,,
125027,1969,1,4,17,,,,,,,
125029,1989,,,,,,,,,,
125031,1946,4,,,,,,,,,
125033,1947,4,14,,,,,,,,
125035,1954,0,7,18,,,,,,,
125037,1942,7,14,,,,,,,,
125039,1940,7,,,,,,,,,
125041,1941,4,14,,,,,,,,
125043,1939,7,,,,,,,,,
125045,2010,7,,,,,,,,,
125047,1980,18,,,,,,,,,
125049,1932,7,,,,,,,,,
125051,2012,7,,,,,,,,,
125053,1952,0,7,,,,,,,,
125055,1929,4,,,,,,,,,
125057,1934,7,14,,,,,,,,
125059,1947,7,16,,,,,,,,
125061,1973,4,,,,,,,,,
125065,1950,4,,,,,,,,,
125067,1962,4,,,,,,,,,
125069,1949,4,,,,,,,,,
125071,2011,0,7,16,,,,,,,
125073,1942,1,7,,,,,,,,
125077,2013,4,,,,,,,,,
125079,1933,,,,,,,,,,
125081,1968,6,15,,,,,,,,
125083,1954,18,,,,,,,,,
125085,2013,10,16,,,,,,,,
125087,2005,7,,,,,,,,,
125089,1957,4,7,,,,,,,,
125091,1941,,,,,,,,,,
125093,2010,16,,,,,,,,,
125095,1933,4,7,,,,,,,,
125097,2000,0,4,16,,,,,,,
125099,1961,7,14,,,,,,,,
125101,1988,0,5,16,,,,,,,
125103,1948,7,14,17,,,,,,,
125105,1986,7,,,,,,,,,
125107,2009,0,7,16,,,,,,,
125109,1926,7,14,,,,,,,,
125111,1963,4,,,,,,,,,
125113,1949,5,,,,,,,,,
125115,1954,18,,,,,,,,,
125117,1965,4,14,,,,,,,,
125119,1963,0,16,,,,,,,,
125121,1945,13,,,,,,,,,
125123,2001,6,,,,,,,,,
125125,2010,7,14,,,,,,,,
125127,1967,,,,,,,,,,
125129,1995,10,,,,,,,,,
125131,1991,7,14,,,,,,,,
125133,2008,0,18,,,,,,,,
125135,2008,2,3,7,,,,,,,
125137,1933,4,7,14,,,,,,,
125139,2012,7,16,,,,,,,,
125141,2012,16,,,,,,,,,
125143,1928,0,7,14,17,,,,,,
125145,2014,0,15,16,,,,,,,
125147,1954,0,1,,,,,,,,
125149,1934,5,,,,,,,,,
125151,1980,4,,,,,,,,,
125153,1952,4,10,,,,,,,,
125155,2011,4,,,,,,,,,
125157,1956,7,,,,,,,,,
125159,1998,,,,,,,,,,
125163,1948,7,16,,,,,,,,
125165,1950,4,14,,,,,,,,
125169,1946,4,5,13,16,,,,,,
125171,1957,10,,,,,,,,,
125173,2011,1,,,,,,,,,
125175,1929,14,18,,,,,,,,
125177,1936,4,14,,,,,,,,
125179,1954,0,4,14,18,,,,,,
125181,1932,4,7,14,,,,,,,
125183,2012,6,,,,,,,,,
125185,1961,7,14,,,,,,,,
125189,1955,5,7,16,,,,,,,
125191,1941,5,7,13,14,,,,,,
125193,1950,0,18,,,,,,,,
125195,1967,18,,,,,,,,,
125197,2012,4,,,,,,,,,
125199,2007,5,7,,,,,,,,
125201,1995,0,16,,,,,,,,
125203,1932,7,,,,,,,,,
125205,1994,15,,,,,,,,,
125207,1955,7,,,,,,,,,
125209,2011,4,7,,,,,,,,
125211,1965,,,,,,,,,,
125213,1985,16,,,,,,,,,
125215,2013,5,,,,,,,,,
125217,1933,7,,,,,,,,,
125219,1957,18,,,,,,,,,
125221,1956,10,15,18,,,,,,,
125223,1949,7,16,,,,,,,,
125225,1934,5,7,,,,,,,,
125227,1974,0,7,,,,,,,,
125229,1954,5,,,,,,,,,
125231,2013,7,15,,,,,,,,
125233,2012,,,,,,,,,,
125235,2009,5,7,16,,,,,,,
125237,1969,7,,,,,,,,,
125239,2002,7,13,14,16,,,,,,
125241,1950,7,,,,,,,,,
125245,1950,3,4,,,,,,,,
125247,1959,4,,,,,,,,,
125249,2011,0,1,18,,,,,,,
125251,1941,7,,,,,,,,,
125253,2014,0,15,16,,,,,,,
125255,2010,7,14,,,,,,,,
125257,1982,7,,,,,,,,,
125259,1956,7,,,,,,,,,
125261,2010,1,10,15,,,,,,,
125263,1957,5,7,,,,,,,,
125265,1957,10,15,,,,,,,,
125267,1937,4,7,14,,,,,,,
125269,2008,7,,,,,,,,,
125271,1958,1,7,,,,,,,,
125273,1969,,,,,,,,,,
125275,2013,,,,,,,,,,
125277,1948,0,13,14,18,,,,,,
125279,1954,,,,,,,,,,
125281,1953,5,7,13,14,16,,,,,
125283,1930,4,7,18,,,,,,,
125285,1960,5,7,,,,,,,,
125287,2005,3,7,,,,,,,,
125289,2008,2,3,,,,,,,,
125291,2013,0,1,,,,,,,,
125293,1977,0,5,7,,,,,,,
125295,1957,0,16,17,,,,,,,
125297,2009,6,,,,,,,,,
125299,1965,4,14,,,,,,,,
125301,1957,4,14,,,,,,,,
125303,1972,4,,,,,,,,,
125305,1986,,,,,,,,,,
125307,2006,4,14,,,,,,,,
125309,2013,7,,,,,,,,,
125311,1989,4,10,,,,,,,,
125313,2012,4,,,,,,,,,
125315,1944,7,16,,,,,,,,
125321,1970,7,14,,,,,,,,
125323,1973,5,7,10,,,,,,,
125325,1946,,,,,,,,,,
125327,1950,0,1,18,,,,,,,
125329,1982,4,10,14,,,,,,,
125331,1950,0,,,,,,,,,
125333,1966,1,18,,,,,,,,
125335,2004,0,4,,,,,,,,
125337,1994,3,7,8,14,,,,,,
125339,2002,5,7,13,16,,,,,,
125341,1983,7,,,,,,,,,
125345,1991,4,,,,,,,,,
125347,2010,10,15,16,,,,,,,
125349,1996,7,,,,,,,,,
125351,2011,16,,,,,,,,,
125353,1988,0,5,7,,,,,,,
125355,1977,4,,,,,,,,,
125357,1980,4,14,,,,,,,,
125359,1983,4,8,14,,,,,,,
125361,1938,7,14,,,,,,,,
125363,1975,0,18,,,,,,,,
125365,2010,4,7,14,,,,,,,
125367,2013,5,,,,,,,,,
125369,2012,10,16,,,,,,,,
125371,2010,8,10,16,,,,,,,
125373,2004,4,14,,,,,,,,
125375,1957,7,18,,,,,,,,
